error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-016-E011,LOCAL_MESSAGE,"{
            path: ""inspection.captured.ast.astData.meter.keypad.serialNo"",
            message:
              ""Keypad serial number is required: press SAME, type it, or pick why there is none"",
          }",Client source: ,"this.createError({
            path: ""inspection.captured.ast.astData.meter.keypad.serialNo"",
            message:
              ""Keypad serial number is required: press SAME, type it, or pick why there is none"",
          })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1611
FRM-016-E012,LOCAL_MESSAGE,"{
              path: ""media"",
              message: `A photo of the ${label} is required`,
            }",Client source: ,"this.createError({
              path: ""media"",
              message: `A photo of the ${label} is required`,
            })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1627
FRM-016-E013,LOCAL_MESSAGE,"{
            path: ""inspection.captured.ast.location.placementSelect"",
            message: ""Placement is required"",
          }",Client source: ,"this.createError({
            path: ""inspection.captured.ast.location.placementSelect"",
            message: ""Placement is required"",
          })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1635
FRM-016-E014,LOCAL_MESSAGE,"{
            path: ""inspection.captured.ast.ogs.hasOffGridSupplySelect"",
            message: ""Off-grid supply is required"",
          }",Client source: ,"this.createError({
            path: ""inspection.captured.ast.ogs.hasOffGridSupplySelect"",
            message: ""Off-grid supply is required"",
          })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1642
FRM-016-E015,LOCAL_MESSAGE,"{
          path: ""status.stateSelect"",
          message: ""Choose the status you found: Connected or Disconnected"",
        }",Client source: ,"this.createError({
          path: ""status.stateSelect"",
          message: ""Choose the status you found: Connected or Disconnected"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1650
FRM-016-E016,LOCAL_MESSAGE,"{
          path: ""inspection.captured.ast.anomalies.anomalySelect"",
          message: ""Anomaly is required"",
        }",Client source: ,"this.createError({
          path: ""inspection.captured.ast.anomalies.anomalySelect"",
          message: ""Anomaly is required"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1657
FRM-016-E017,LOCAL_MESSAGE,"{
          path: ""inspection.captured.ast.anomalies.anomalyDetailSelect"",
          message: ""Anomaly detail is required"",
        }",Client source: ,"this.createError({
          path: ""inspection.captured.ast.anomalies.anomalyDetailSelect"",
          message: ""Anomaly detail is required"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1666
FRM-016-E018,LOCAL_MESSAGE,"{
          path: `inspection.captured.ast.normalisation.${normalisationError.path}`,
          message: normalisationError.message,
        }",Client source: ,"this.createError({
          path: `inspection.captured.ast.normalisation.${normalisationError.path}`,
          message: normalisationError.message,
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1682
FRM-016-E019,LOCAL_MESSAGE,"{
          path: ""media"",
          message: ""Meter number photo is required"",
        }",Client source: ,"this.createError({
          path: ""media"",
          message: ""Meter number photo is required"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1689
FRM-016-E020,LOCAL_MESSAGE,"{
          path: ""media"",
          message: ""An anomaly photo is required for this finding"",
        }",Client source: ,"this.createError({
          path: ""media"",
          message: ""An anomaly photo is required for this finding"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1699
FRM-016-E021,LOCAL_MESSAGE,"{
          path: ""media"",
          message: ""Photo proof of the normalisation is required."",
        }",Client source: ,"this.createError({
          path: ""media"",
          message: ""Photo proof of the normalisation is required."",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1709
FRM-016-E022,LOCAL_MESSAGE,"{
          path: ""inspection.captured.mreading.noReadingReason"",
          message:
            ""Meter reading is required for a conventional meter. If no reading is available, select a no-reading reason."",
        }",Client source: ,"this.createError({
          path: ""inspection.captured.mreading.noReadingReason"",
          message:
            ""Meter reading is required for a conventional meter. If no reading is available, select a no-reading reason."",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1721
FRM-016-E023,LOCAL_MESSAGE,"{
          path: ""inspection.captured.mreading.readingAt"",
          message: ""Meter reading date/time is required"",
        }",Client source: ,"this.createError({
          path: ""inspection.captured.mreading.readingAt"",
          message: ""Meter reading date/time is required"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1729
FRM-016-E024,LOCAL_MESSAGE,"{
          path: ""media"",
          message: ""Meter reading photo is required when reading is captured"",
        }",Client source: ,"this.createError({
          path: ""media"",
          message: ""Meter reading photo is required when reading is captured"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1736
FRM-016-E025,LOCAL_MESSAGE,"{
          path: ""inspection.comparison.confirmation.confirmed"",
          message: ""Confirm comparison differences before submit"",
        }",Client source: ,"this.createError({
          path: ""inspection.comparison.confirmation.confirmed"",
          message: ""Confirm comparison differences before submit"",
        })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1748
FRM-016-E026,LOCAL_MESSAGE,Could not open this instruction media item.,Client source: openActiveMediaExternal,"Alert.alert(
        ""Open Media Failed"",
        ""Could not open this instruction media item."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,1837
FRM-016-E027,"queueStatus === ""PENDING""
                ? ""SUBMISSION_NOT_CONFIRMED""
                : ""LOCAL_SAVE_ONLY""","queueStatus === ""PENDING""
                ? ""Submission was not confirmed by backend. Draft remains pending for retry.""
                : ""Saved locally only. Not submitted.""",Client source: saveDraftToQueue,"{
            success: false,
            code:
              queueStatus === ""PENDING""
                ? ""SUBMISSION_NOT_CONFIRMED""
                : ""LOCAL_SAVE_ONLY"",
            message:
              queueStatus === ""PENDING""
                ? ""Submission was not confirmed by backend. Draft remains pending for retry.""
                : ""Saved locally only. Not submitted."",
            trnId: inspectionTrnId || ""NAv"",
          }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3004
FRM-016-E028,LOCAL_MESSAGE,Failed to save inspection draft locally.,Client source: saveDraftToQueue,"Alert.alert(
        ""Draft Save Failed"",
        ""Failed to save inspection draft locally."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3036
FRM-016-E029,LOCAL_MESSAGE,"error?.message || ""Failed to save this INSP form locally.""",Client source: handleSaveInspection,"Alert.alert(
        ""Save Failed"",
        error?.message || ""Failed to save this INSP form locally."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3066
FRM-016-E030,LOCAL_MESSAGE,This INSP execution form must be opened from an accepted WMS instruction.,Client source: handleSubmitInspection,"Alert.alert(
        ""Missing Instruction"",
        ""This INSP execution form must be opened from an accepted WMS instruction."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3076
FRM-016-E031,LOCAL_MESSAGE,AST data not found.,Client source: handleSubmitInspection,"Alert.alert(""Error"", ""AST data not found."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3086
FRM-016-E032,LOCAL_MESSAGE,"eligibilityBlockMessage || ""This meter cannot be inspected.""",Client source: handleSubmitInspection,"Alert.alert(
        ""Not Eligible"",
        eligibilityBlockMessage || ""This meter cannot be inspected."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3092
FRM-016-E033,LOCAL_MESSAGE,"You are offline. Press SAVE to keep this inspection on the phone, then submit it when you are online.",Client source: handleSubmitInspection,"Alert.alert(
            ""Offline: nothing was sent"",
            ""You are offline. Press SAVE to keep this inspection on the phone, then submit it when you are online."",
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3269
FRM-016-E034,LOCAL_MESSAGE,"error?.message || ""Meter inspection submission failed.""",Client source: handleSubmitInspection,"Alert.alert(
          ""Submission Failed"",
          error?.message || ""Meter inspection submission failed."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3314
FRM-016-E035,LOCAL_MESSAGE,"result?.message || ""Meter inspection submission failed.""",Client source: handleSubmitInspection,"Alert.alert(
          ""Submission Failed"",
          result?.message || ""Meter inspection submission failed."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3326
FRM-016-E036,"result?.code || ""SUCCESS""","result?.message || ""Meter inspection synced successfully.""",Client source: handleSubmitInspection,"{
              success: true,
              code: result?.code || ""SUCCESS"",
              message:
                result?.message || ""Meter inspection synced successfully."",
              trnId: result?.trnId || inspectionTrnId || ""NAv"",
            }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3339
FRM-016-E037,LOCAL_MESSAGE,"followOnWork === ""DISCONNECTION""
            ? MANAGER_DISCONNECTION_MESSAGE
            : MANAGER_REPLACEMENT_MESSAGE",Client source: handleSubmitInspection,"Alert.alert(
          ""Inspection sent"",
          followOnWork === ""DISCONNECTION""
            ? MANAGER_DISCONNECTION_MESSAGE
            : MANAGER_REPLACEMENT_MESSAGE,
          [{ text: ""OK"", onPress: routeBackAfterInspection }],
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3368
FRM-016-E038,LOCAL_MESSAGE,"error?.message || ""Submission failed""",Client source: handleSubmitInspection,"Alert.alert(""Error"", error?.message || ""Submission failed"")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,3427
FRM-016-E039,LOCAL_MESSAGE,This will clear your changes and return the form to the state it had when it first loaded.,Client source: InspectionScreen,"Alert.alert(
                    ""Reset Form?"",
                    ""This will clear your changes and return the form to the state it had when it first loaded."",
                    [
                      { text: ""KEEP EDITING"", style: ""cancel"" },
                      {
                        text: ""RESET"",
                        style: ""destructive"",
                        onPress: () => {
                          resetForm();

                          setTimeout(() => {
                            validateForm();
                          }, 0);
                        },
                      },
                    ],
                  )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-025,ireps-mobile/app/(tabs)/asts/inspection.js,4686
FRM-016-E040,LCT_TYPE_NOT_IMPLEMENTED,`${trnType} is not implemented yet`,Server source: getActionCheck,"{
    ok: false,
    code: ""LCT_TYPE_NOT_IMPLEMENTED"",
    message: `${trnType} is not implemented yet`,
  }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,385
FRM-016-E041,UNAUTHENTICATED,Authentication is required,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
        ""UNAUTHENTICATED"",
        ""Authentication is required"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,400
FRM-016-E042,dynamic code,commonCheck.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(commonCheck.code, commonCheck.message)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,413
FRM-016-E043,LCT_TYPE_NOT_IMPLEMENTED,`${trnType} is not implemented yet`,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
        ""LCT_TYPE_NOT_IMPLEMENTED"",
        `${trnType} is not implemented yet`,
        {
          trnId,
          trnType,
          astId,
        },
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,445
FRM-016-E044,INSPECTION_OFFICE_WMS_ONLY,Meter inspection execution must complete an accepted office-originated instruction TRN,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
        ""INSPECTION_OFFICE_WMS_ONLY"",
        ""Meter inspection execution must complete an accepted office-originated instruction TRN"",
        {
          trnId,
          trnType,
          astId,
        },
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,463
FRM-016-E045,UNAUTHORIZED_FIELD_ORIGIN,Only FWR or SPV actors can originate this lifecycle transaction from the field,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          ""UNAUTHORIZED_FIELD_ORIGIN"",
          ""Only FWR or SPV actors can originate this lifecycle transaction from the field"",
          {
            trnId,
            trnType,
            astId,
            actorRole: fieldAuthority.role,
            actorServiceProviderId: fieldAuthority.spId,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,486
FRM-016-E046,dynamic code,assignmentCheck.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(assignmentCheck.code, assignmentCheck.message, {
        trnId,
        trnType,
        astId,
      })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,507
FRM-016-E047,AST_NOT_FOUND,The referenced AST does not exist,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          ""AST_NOT_FOUND"",
          ""The referenced AST does not exist"",
          {
            trnId,
            trnType,
            astId,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,537
FRM-016-E048,PREMISE_NOT_FOUND,The referenced premise does not exist,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          ""PREMISE_NOT_FOUND"",
          ""The referenced premise does not exist"",
          {
            trnId,
            trnType,
            astId,
            premiseId,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,551
FRM-016-E049,dynamic code,batchWorkCheck.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          batchWorkCheck.code,
          batchWorkCheck.message,
          {
            trnId,
            trnType,
            astId,
            batch: batchWorkCheck.details,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,591
FRM-016-E050,INSTRUCTION_TRN_NOT_FOUND,The lifecycle instruction TRN does not exist,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            ""INSTRUCTION_TRN_NOT_FOUND"",
            ""The lifecycle instruction TRN does not exist"",
            {
              trnId,
              trnType,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,612
FRM-016-E051,INVALID_INSTRUCTION_TRN_TYPE,The referenced instruction TRN type does not match the execution payload,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            ""INVALID_INSTRUCTION_TRN_TYPE"",
            ""The referenced instruction TRN type does not match the execution payload"",
            {
              trnId,
              existingTrnType,
              trnType,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,630
FRM-016-E052,INSTRUCTION_NOT_EXECUTABLE,Rejected or cancelled lifecycle instructions cannot be executed,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            ""INSTRUCTION_NOT_EXECUTABLE"",
            ""Rejected or cancelled lifecycle instructions cannot be executed"",
            {
              trnId,
              trnType,
              workflowState,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,670
FRM-016-E053,INSTRUCTION_NOT_ACCEPTED,Lifecycle instruction must be accepted before execution can be submitted,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            ""INSTRUCTION_NOT_ACCEPTED"",
            ""Lifecycle instruction must be accepted before execution can be submitted"",
            {
              trnId,
              trnType,
              workflowState,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,685
FRM-016-E054,dynamic code,actionCheck?.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            actionCheck?.code,
            actionCheck?.message,
            {
              trnId,
              trnType,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,708
FRM-016-E055,dynamic code,servicePatchResult.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
              servicePatchResult.code,
              servicePatchResult.message,
              {
                trnId,
                trnType,
                astId,
              },
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,744
FRM-016-E056,dynamic code,actionCheck?.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          actionCheck?.code,
          actionCheck?.message,
          {
            trnId,
            trnType,
            astId,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,969
FRM-016-E057,dynamic code,servicePatchResult.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            servicePatchResult.code,
            servicePatchResult.message,
            {
              trnId,
              trnType,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1005
FRM-016-E058,UNKNOWN_ERROR,Lifecycle TRN was not processed,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(""UNKNOWN_ERROR"", ""Lifecycle TRN was not processed"", {
        trnId,
        trnType,
        astId,
      })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1146
FRM-016-E059,dynamic code,"error?.message || ""Failed to submit lifecycle transaction""",Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
      error?.irepsCode || ""UNKNOWN_ERROR"",
      error?.message || ""Failed to submit lifecycle transaction"",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1160
FRM-016-E060,INVALID_AST_STATE,DECOMMISSIONED meters cannot be inspected,Server source: validateMeterInspection,"{
      ok: false,
      code: ""INVALID_AST_STATE"",
      message: ""DECOMMISSIONED meters cannot be inspected"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,1614
FRM-016-E061,INVALID_AST_STATE,"Only FIELD, CONNECTED, DISCONNECTED, or REMOVED meters can be inspected",Server source: validateMeterInspection,"{
      ok: false,
      code: ""INVALID_AST_STATE"",
      message:
        ""Only FIELD, CONNECTED, DISCONNECTED, or REMOVED meters can be inspected"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,1624
FRM-016-E062,INVALID_METER_TYPE,Only electricity or water meters can be inspected,Server source: validateMeterInspection,"{
      ok: false,
      code: ""INVALID_METER_TYPE"",
      message: ""Only electricity or water meters can be inspected"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,1633
