error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-024-E029,not-found,`User [${safeUid}] was not found.`,Server source: getUserDocByUid,"new HttpsError(""not-found"", `User [${safeUid}] was not found.`)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,137
FRM-024-E030,unauthenticated,Authentication is required.,Server source: getActorUserDoc,"new HttpsError(""unauthenticated"", ""Authentication is required."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,151
FRM-024-E031,permission-denied,Only MNG or SPV may manage teams.,Server source: assertTeamManagerRole,"new HttpsError(
      ""permission-denied"",
      ""Only MNG or SPV may manage teams."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,161
FRM-024-E032,failed-precondition,Actor is not linked to a valid service provider.,Server source: resolveActorMncContext,"new HttpsError(
      ""failed-precondition"",
      ""Actor is not linked to a valid service provider."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,297
FRM-024-E033,not-found,Actor service provider was not found.,Server source: resolveActorMncContext,"new HttpsError(""not-found"", ""Actor service provider was not found."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,309
FRM-024-E034,failed-precondition,Could not resolve actor MNC context.,Server source: resolveActorMncContext,"new HttpsError(
      ""failed-precondition"",
      ""Could not resolve actor MNC context."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,319
FRM-024-E035,permission-denied,User is outside the allowed MNC hierarchy.,Server source: assertUserAllowedInMncHierarchy,"new HttpsError(
      ""permission-denied"",
      ""User is outside the allowed MNC hierarchy."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,374
FRM-024-E036,failed-precondition,Only FWR or SPV users may be team members.,Server source: assertTeamEligibleUser,"new HttpsError(
      ""failed-precondition"",
      ""Only FWR or SPV users may be team members."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,387
FRM-024-E037,failed-precondition,Team ownership is missing a valid MNC service provider.,Server source: assertTeamBelongsToActorMnc,"new HttpsError(
      ""failed-precondition"",
      ""Team ownership is missing a valid MNC service provider."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,458
FRM-024-E038,permission-denied,You may only manage teams in your MNC hierarchy.,Server source: assertTeamBelongsToActorMnc,"new HttpsError(
      ""permission-denied"",
      ""You may only manage teams in your MNC hierarchy."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,465
FRM-024-E039,invalid-argument,Team id is required.,Server source: buildTeamCreatePayload,"new HttpsError(""invalid-argument"", ""Team id is required."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,487
FRM-024-E040,invalid-argument,Team name is required.,Server source: buildTeamCreatePayload,"new HttpsError(""invalid-argument"", ""Team name is required."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-149,ireps-web/functions/teams/helpers.js,493
