error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-033-E031,invalid-argument,trnId is required.,Server source: getQuickTrnMediaCallable,"new HttpsError(""invalid-argument"", ""trnId is required."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-117,ireps-web/functions/reportPlatform/trnMediaCallables.js,371
FRM-033-E032,invalid-argument,Unsupported Quick TRN media action.,Server source: getQuickTrnMediaCallable,"new HttpsError(
      ""invalid-argument"",
      ""Unsupported Quick TRN media action."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-117,ireps-web/functions/reportPlatform/trnMediaCallables.js,375
FRM-033-E033,not-found,The exact TRN was not found.,Server source: getQuickTrnMediaCallable,"new HttpsError(""not-found"", ""The exact TRN was not found."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-117,ireps-web/functions/reportPlatform/trnMediaCallables.js,385
FRM-033-E034,not-found,The TRN-linked authoritative premise was not found.,Server source: getQuickTrnMediaCallable,"new HttpsError(
        ""not-found"",
        ""The TRN-linked authoritative premise was not found."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-117,ireps-web/functions/reportPlatform/trnMediaCallables.js,420
FRM-033-E035,unauthenticated,Authentication required.,Server source: assertGmrAccess,"new HttpsError(""unauthenticated"", ""Authentication required."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,273
FRM-033-E036,permission-denied,This user may not generate the General Monthly Report.,Server source: assertGmrAccess,"new HttpsError(
      ""permission-denied"",
      ""This user may not generate the General Monthly Report."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,281
FRM-033-E037,permission-denied,The General Monthly Report is outside the user's assigned workbases.,Server source: assertGmrAccess,"new HttpsError(
      ""permission-denied"",
      ""The General Monthly Report is outside the user's assigned workbases."",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,293
FRM-033-E038,invalid-argument,`GMR Builder v0.1 is locked to ${GMR_LM_NAME} (${GMR_LM_PCODE}).`,Server source: generateGeneralMonthlyReportCallable,"new HttpsError(
        ""invalid-argument"",
        `GMR Builder v0.1 is locked to ${GMR_LM_NAME} (${GMR_LM_PCODE}).`,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,1402
FRM-033-E039,invalid-argument,GMR Builder v0.1 requires MONTHLY_GMR generation mode.,Server source: generateGeneralMonthlyReportCallable,"new HttpsError(
        ""invalid-argument"",
        ""GMR Builder v0.1 requires MONTHLY_GMR generation mode."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,1408
FRM-033-E040,invalid-argument,error.message,Server source: generateGeneralMonthlyReportCallable,"new HttpsError(""invalid-argument"", error.message)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,1419
FRM-033-E041,failed-precondition,error.message,Server source: generateGeneralMonthlyReportCallable,"new HttpsError(""failed-precondition"", error.message)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,1469
FRM-033-E042,internal,The General Monthly Report dataset could not be generated.,Server source: generateGeneralMonthlyReportCallable,"new HttpsError(
        ""internal"",
        ""The General Monthly Report dataset could not be generated."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-119,ireps-web/functions/reports/generalMonthlyReport.js,1471
