error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-032-E014,internal,"error?.message || ""Failed to generate MREAD staging.""",Server source: generateMreadStaging,"new HttpsError(
        ""internal"",
        error?.message || ""Failed to generate MREAD staging."",
        { code: ""GENERATE_MREAD_STAGING_FAILED"" },
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-098,ireps-web/functions/registry/mread/generateMreadStaging.js,1847
FRM-032-E015,unauthenticated,Authentication required,Server source: loadCallerContext,"new HttpsError(""unauthenticated"", ""Authentication required"")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,137
FRM-032-E016,permission-denied,Manager is not assigned to the requested LM workbase,Server source: assertCanReadMreadStagingCycles,"new HttpsError(
        ""permission-denied"",
        ""Manager is not assigned to the requested LM workbase"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,172
FRM-032-E017,permission-denied,Supervisor is not linked to a service provider,Server source: assertCanReadMreadStagingCycles,"new HttpsError(
        ""permission-denied"",
        ""Supervisor is not linked to a service provider"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,186
FRM-032-E018,permission-denied,Supervisor service provider was not found,Server source: assertCanReadMreadStagingCycles,"new HttpsError(
        ""permission-denied"",
        ""Supervisor service provider was not found"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,198
FRM-032-E019,permission-denied,Only main-contractor supervisors may view MREAD staging cycles,Server source: assertCanReadMreadStagingCycles,"new HttpsError(
        ""permission-denied"",
        ""Only main-contractor supervisors may view MREAD staging cycles"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,207
FRM-032-E020,permission-denied,Supervisor is not assigned to the requested LM workbase,Server source: assertCanReadMreadStagingCycles,"new HttpsError(
        ""permission-denied"",
        ""Supervisor is not assigned to the requested LM workbase"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,214
FRM-032-E021,permission-denied,"Only SPU, MNG, or SPV(MNC) may view MREAD staging cycles",Server source: assertCanReadMreadStagingCycles,"new HttpsError(
    ""permission-denied"",
    ""Only SPU, MNG, or SPV(MNC) may view MREAD staging cycles"",
  )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,226
FRM-032-E022,invalid-argument,lmPcode is required for non-SPU users,Server source: listMreadStagingCycles,"new HttpsError(
      ""invalid-argument"",
      ""lmPcode is required for non-SPU users"",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-100,ireps-web/functions/registry/mread/listMreadStagingCycles.js,369
FRM-032-E023,invalid-argument,stagingId is required,Server source: listMreadStagingRows,"new HttpsError(""invalid-argument"", ""stagingId is required"")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-101,ireps-web/functions/registry/mread/listMreadStagingRows.js,121
FRM-032-E024,invalid-argument,wardPcode is required for MREAD staging row reads,Server source: listMreadStagingRows,"new HttpsError(
      ""invalid-argument"",
      ""wardPcode is required for MREAD staging row reads"",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-101,ireps-web/functions/registry/mread/listMreadStagingRows.js,125
FRM-032-E025,not-found,Staging session not found,Server source: listMreadStagingRows,"new HttpsError(""not-found"", ""Staging session not found"")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-101,ireps-web/functions/registry/mread/listMreadStagingRows.js,137
FRM-032-E026,invalid-argument,Staging session does not match requested LM scope,Server source: listMreadStagingRows,"new HttpsError(
      ""invalid-argument"",
      ""Staging session does not match requested LM scope"",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-101,ireps-web/functions/registry/mread/listMreadStagingRows.js,149
FRM-032-E027,invalid-argument,lmPcode is required for non-SPU users,Server source: listMreadStagingSessions,"new HttpsError(
        ""invalid-argument"",
        ""lmPcode is required for non-SPU users"",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-102,ireps-web/functions/registry/mread/listMreadStagingSessions.js,128
FRM-032-E028,"error?.code || ""LIST_MREAD_STAGING_SESSIONS_FAILED""",error?.message || String(error),Server source: listMreadStagingSessions,"{
      code: error?.code || ""LIST_MREAD_STAGING_SESSIONS_FAILED"",
      message: error?.message || String(error),
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-102,ireps-web/functions/registry/mread/listMreadStagingSessions.js,164
FRM-032-E029,LIST_MREAD_STAGING_SESSIONS_FAILED,"error?.message || ""Could not load MREAD staging sessions""",Server source: listMreadStagingSessions,"{
      ok: false,
      code: ""LIST_MREAD_STAGING_SESSIONS_FAILED"",
      message: error?.message || ""Could not load MREAD staging sessions"",
      rows: [],
      summary: {
        totalSessions: 0,
      },
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-102,ireps-web/functions/registry/mread/listMreadStagingSessions.js,173
FRM-032-E030,PERMISSION_DENIED,Only authorised users may rebuild registry_mread.,Server source: rebuildRegistryMreadCallable,"{
      ok: false,
      code: ""PERMISSION_DENIED"",
      message: ""Only authorised users may rebuild registry_mread."",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-105,ireps-web/functions/registry/mread/rebuildRegistryMread.js,43
