error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-019-E037,dynamic code,actionCheck?.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
          actionCheck?.code,
          actionCheck?.message,
          {
            trnId,
            trnType,
            astId,
          },
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,969
FRM-019-E038,dynamic code,servicePatchResult.message,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
            servicePatchResult.code,
            servicePatchResult.message,
            {
              trnId,
              trnType,
              astId,
            },
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1005
FRM-019-E039,UNKNOWN_ERROR,Lifecycle TRN was not processed,Server source: onMeterLifecycleTrnCallable,"buildFailureResult(""UNKNOWN_ERROR"", ""Lifecycle TRN was not processed"", {
        trnId,
        trnType,
        astId,
      })",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1146
FRM-019-E040,dynamic code,"error?.message || ""Failed to submit lifecycle transaction""",Server source: onMeterLifecycleTrnCallable,"buildFailureResult(
      error?.irepsCode || ""UNKNOWN_ERROR"",
      error?.message || ""Failed to submit lifecycle transaction"",
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-076,ireps-web-normalisation/functions/meterLifecycle/callables.js,1160
FRM-019-E041,INVALID_AST_STATE,"Only FIELD, CONNECTED, or DISCONNECTED meters can be removed",Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_AST_STATE"",
      message: ""Only FIELD, CONNECTED, or DISCONNECTED meters can be removed"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2129
FRM-019-E042,INVALID_METER_TYPE,Only electricity or water meters can be removed,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_METER_TYPE"",
      message: ""Only electricity or water meters can be removed"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2137
FRM-019-E043,REMOVAL_INSTRUCTION_REQUIRED,Removal instruction is required,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""REMOVAL_INSTRUCTION_REQUIRED"",
      message: ""Removal instruction is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2146
FRM-019-E044,NO_ACCESS_REASON_REQUIRED,No-access reason is required,Server source: validateMeterRemoval,"{
        ok: false,
        code: ""NO_ACCESS_REASON_REQUIRED"",
        message: ""No-access reason is required"",
      }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2155
FRM-019-E045,MISSING_NO_ACCESS_PHOTO,No access photo is required,Server source: validateMeterRemoval,"{
        ok: false,
        code: ""MISSING_NO_ACCESS_PHOTO"",
        message: ""No access photo is required"",
      }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2167
FRM-019-E046,INVALID_REMOVAL_ANSWER,Meter removed answer must be yes or no,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_REMOVAL_ANSWER"",
      message: ""Meter removed answer must be yes or no"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2192
FRM-019-E047,METER_REMOVAL_NOT_CONFIRMED,Meter must be confirmed as removed before submit,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""METER_REMOVAL_NOT_CONFIRMED"",
      message: ""Meter must be confirmed as removed before submit"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2200
FRM-019-E048,REMOVAL_NOTES_REQUIRED,Notes are required when meter removed is no,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""REMOVAL_NOTES_REQUIRED"",
      message: ""Notes are required when meter removed is no"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2208
FRM-019-E049,INVALID_PREPAID_METER_READING,"Prepaid meters must use token reading, not meter reading",Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_PREPAID_METER_READING"",
      message: ""Prepaid meters must use token reading, not meter reading"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2216
FRM-019-E050,INVALID_CONVENTIONAL_TOKEN_READING,"Conventional meters must use meter reading, not token reading",Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_CONVENTIONAL_TOKEN_READING"",
      message: ""Conventional meters must use meter reading, not token reading"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2224
FRM-019-E051,TOKEN_READING_OR_REASON_REQUIRED,"Remaining credit, or why it could not be captured, is required",Server source: validateMeterRemoval,"{
      ok: false,
      code: ""TOKEN_READING_OR_REASON_REQUIRED"",
      message: ""Remaining credit, or why it could not be captured, is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2232
FRM-019-E052,METER_READING_OR_REASON_REQUIRED,Meter reading or no-reading reason is required,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""METER_READING_OR_REASON_REQUIRED"",
      message: ""Meter reading or no-reading reason is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2240
FRM-019-E053,INVALID_METER_READING,Meter reading must be numeric,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_METER_READING"",
      message: ""Meter reading must be numeric"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2248
FRM-019-E054,INVALID_TOKEN_READING,Token reading must be numeric,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""INVALID_TOKEN_READING"",
      message: ""Token reading must be numeric"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2256
FRM-019-E055,MISSING_REMOVAL_METER_READING_EVIDENCE,Removal meter reading evidence is required,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""MISSING_REMOVAL_METER_READING_EVIDENCE"",
      message: ""Removal meter reading evidence is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2269
FRM-019-E056,MISSING_TOKEN_READING_EVIDENCE,Remaining credit photo is required,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""MISSING_TOKEN_READING_EVIDENCE"",
      message: ""Remaining credit photo is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2282
FRM-019-E057,MISSING_REMOVAL_EVIDENCE,Removal evidence media is required,Server source: validateMeterRemoval,"{
      ok: false,
      code: ""MISSING_REMOVAL_EVIDENCE"",
      message: ""Removal evidence media is required"",
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-077,ireps-web-normalisation/functions/meterLifecycle/helpers.js,2294
FRM-019-E058,NAv,NAv,Client source: addSubmissionQueueItem,"{
        success: false,
        code: ""NAv"",
        message: ""NAv"",
        trnId: ""NAv"",
      }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,87
FRM-019-E059,"result?.code || ""SUCCESS""","result?.message || ""Synced successfully""",Client source: markSubmissionQueueItemSuccess,"{
        success: true,
        code: result?.code || ""SUCCESS"",
        message: result?.message || ""Synced successfully"",
        trnId: result?.trnId || ""NAv"",
      }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,288
FRM-019-E060,"result?.code || ""SYNC_FAILED""","result?.message || ""Sync failed. This draft remains pending for retry.""",Client source: markSubmissionQueueItemFailed,"{
    queueItemId,
    previousStatus: existingItem?.status,
    code: result?.code || ""SYNC_FAILED"",
    message:
      result?.message || ""Sync failed. This draft remains pending for retry."",
    trnId: result?.trnId || ""NAv"",
    result,
  }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,319
FRM-019-E061,"result?.code || ""SYNC_FAILED""","result?.message ||
          ""Sync failed. This draft remains pending for retry.""",Client source: markSubmissionQueueItemFailed,"{
        success: false,
        code: result?.code || ""SYNC_FAILED"",
        message:
          result?.message ||
          ""Sync failed. This draft remains pending for retry."",
        trnId: result?.trnId || ""NAv"",
      }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,333
FRM-019-E062,error?.code,error?.message,Client source: removeSubmissionQueueItemsByInstructionTrnId,"{
      instructionTrnId,
      code: error?.code,
      message: error?.message,
      stack: error?.stack,
      raw: error,
    }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,510
FRM-019-E063,SERVER_CONFIRMED,Server confirmed this queued TRN was saved successfully.,Client source: reconcileSubmissionQueueWithServerTrns,"{
          success: true,
          code: ""SERVER_CONFIRMED"",
          message:
            ""Server confirmed this queued TRN was saved successfully."",
          trnId: readServerTrnId(serverTrn),
        }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-058,ireps-mobile/src/utils/submissionQueue.js,664
