error_id,code,message,source_stage,trigger_evidence,data_state,remedy,source_id,source_path,line
FRM-028-E011,LOCAL_MESSAGE,"error?.message || ""The meter could not be opened.""",Client source: WorkorderManagementSystem,"Alert.alert(
            ""Targeted Batch Navigation Failed"",
            error?.message || ""The meter could not be opened."",
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1724
FRM-028-E012,LOCAL_MESSAGE,A meter is already linked. No Access cannot be recorded.,Client source: WorkorderManagementSystem,"Alert.alert(
          ""Discovery Complete"",
          ""A meter is already linked. No Access cannot be recorded."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1742
FRM-028-E013,LOCAL_MESSAGE,The exact linked premise belongs to another ERF.,Client source: WorkorderManagementSystem,"Alert.alert(""Premise Linkage Error"", ""The exact linked premise belongs to another ERF."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1756
FRM-028-E014,LOCAL_MESSAGE,The exact linked AST could not be safely validated.,Client source: WorkorderManagementSystem,"Alert.alert(""AST Linkage Error"", ""The exact linked AST could not be safely validated."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1769
FRM-028-E015,LOCAL_MESSAGE,Meter Discovery requires a premise.,Client source: WorkorderManagementSystem,"Alert.alert(""Meter Discovery requires a premise."")",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1801
FRM-028-E016,LOCAL_MESSAGE,The Meter Discovery context could not be prepared.,Client source: WorkorderManagementSystem,"Alert.alert(
              ""Targeted Batch Row Not Ready"",
              ""The Meter Discovery context could not be prepared."",
            )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1814
FRM-028-E017,LOCAL_MESSAGE,"error?.message || ""Required action context is missing.""",Client source: WorkorderManagementSystem,"Alert.alert(
          ""Targeted Batch Row Not Ready"",
          error?.message || ""Required action context is missing."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1867
FRM-028-E018,LOCAL_MESSAGE,"error?.message ||
            ""The selected Targeted Batch action could not be opened.""",Client source: WorkorderManagementSystem,"Alert.alert(
          ""Targeted Batch Navigation Failed"",
          error?.message ||
            ""The selected Targeted Batch action could not be opened."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1896
FRM-028-E019,LOCAL_MESSAGE,"readFirstString(
          wardErfsSync?.lastError,
          `The ERFs for ${pending.wardName} could not be loaded.`,
        )",Client source: WorkorderManagementSystem,"Alert.alert(
        ""Targeted Batch Ward Failed"",
        readFirstString(
          wardErfsSync?.lastError,
          `The ERFs for ${pending.wardName} could not be loaded.`,
        ),
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1909
FRM-028-E020,LOCAL_MESSAGE,`ERF ${pending.erfId} was not found inside the batch ward ${pending.wardName}.`,Client source: WorkorderManagementSystem,"Alert.alert(
      ""Targeted Batch ERF Not Found"",
      `ERF ${pending.erfId} was not found inside the batch ward ${pending.wardName}.`,
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1935
FRM-028-E021,LOCAL_MESSAGE,`${what} did not load within 30 seconds. Check your connection and try again.`,Client source: WorkorderManagementSystem,"Alert.alert(
        ""Could not open the batch action"",
        `${what} did not load within 30 seconds. Check your connection and try again.`,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,1998
FRM-028-E022,LOCAL_MESSAGE,This Targeted Batch is no longer available in your allocated worklist.,Client source: WorkorderManagementSystem,"Alert.alert(
        ""Targeted Batch Unavailable"",
        ""This Targeted Batch is no longer available in your allocated worklist."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2102
FRM-028-E023,LOCAL_MESSAGE,This Targeted Batch is no longer available for field execution.,Client source: WorkorderManagementSystem,"Alert.alert(
        ""Targeted Batch Locked"",
        ""This Targeted Batch is no longer available for field execution."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2111
FRM-028-E024,LOCAL_MESSAGE,TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,Client source: WorkorderManagementSystem,"Alert.alert(
            TARGETED_BATCH_NOT_IN_WORK_ORDERS_TITLE,
            TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,
          )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2224
FRM-028-E025,LOCAL_MESSAGE,"isBmd
            ? ""This MD-BGO bucket must be accepted before its ERF worklist can be opened.""
            : ""This BGO bucket must be accepted before its TRNs can be viewed for execution.""",Client source: openBucket,"Alert.alert(
          ""BGO Bucket Locked"",
          isBmd
            ? ""This MD-BGO bucket must be accepted before its ERF worklist can be opened.""
            : ""This BGO bucket must be accepted before its TRNs can be viewed for execution."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2376
FRM-028-E026,LOCAL_MESSAGE,This Targeted Batch is no longer available in your allocated worklist.,Client source: openBucket,"Alert.alert(
          ""Targeted Batch Unavailable"",
          ""This Targeted Batch is no longer available in your allocated worklist."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2404
FRM-028-E027,LOCAL_MESSAGE,This Targeted Batch must be accepted before its rows can be opened for field execution.,Client source: openBucket,"Alert.alert(
          ""Targeted Batch Locked"",
          ""This Targeted Batch must be accepted before its rows can be opened for field execution."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2412
FRM-028-E028,LOCAL_MESSAGE,This Targeted Batch is no longer available in your allocated worklist.,Client source: openBucket,"Alert.alert(
                ""Targeted Batch Unavailable"",
                ""This Targeted Batch is no longer available in your allocated worklist."",
              )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2450
FRM-028-E029,LOCAL_MESSAGE,This Targeted Batch is no longer available for field execution.,Client source: openBucket,"Alert.alert(
                ""Targeted Batch Locked"",
                ""This Targeted Batch is no longer available for field execution."",
              )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2459
FRM-028-E030,LOCAL_MESSAGE,"result?.message ||
          (action === ""ACCEPT""
            ? ""Lifecycle work item accepted.""
            : ""Lifecycle work item rejected."")",Client source: submitDecision,"Alert.alert(
        action === ""ACCEPT"" ? ""Work Accepted"" : ""Work Rejected"",
        result?.message ||
          (action === ""ACCEPT""
            ? ""Lifecycle work item accepted.""
            : ""Lifecycle work item rejected.""),
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2515
FRM-028-E031,LOCAL_MESSAGE,"err?.data?.message || err?.message || ""Could not update work item.""",Client source: submitDecision,"Alert.alert(
        ""Action Failed"",
        err?.data?.message || err?.message || ""Could not update work item."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2527
FRM-028-E032,LOCAL_MESSAGE,"result?.message ||
          (action === ""ACCEPT""
            ? isBmdBucket
              ? ""MD-BGO bucket accepted. The ERF worklist is now ready for field discovery.""
              : ""BGO bucket accepted and child TRNs released to execution.""
            : isBmdBucket
              ? ""MD-BGO bucket rejected.""
              : ""BGO bucket rejected."")",Client source: submitBgoDecision,"Alert.alert(
        action === ""ACCEPT""
          ? isBmdBucket
            ? ""MD-BGO Bucket Accepted""
            : ""BGO Bucket Accepted""
          : isBmdBucket
            ? ""MD-BGO Bucket Rejected""
            : ""BGO Bucket Rejected"",
        result?.message ||
          (action === ""ACCEPT""
            ? isBmdBucket
              ? ""MD-BGO bucket accepted. The ERF worklist is now ready for field discovery.""
              : ""BGO bucket accepted and child TRNs released to execution.""
            : isBmdBucket
              ? ""MD-BGO bucket rejected.""
              : ""BGO bucket rejected.""),
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2560
FRM-028-E033,LOCAL_MESSAGE,"getActionErrorMessage(err, ""Could not update BGO bucket."")",Client source: submitBgoDecision,"Alert.alert(
        ""BGO Action Failed"",
        getActionErrorMessage(err, ""Could not update BGO bucket.""),
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2586
FRM-028-E034,LOCAL_MESSAGE,"result?.message ||
            ""The Targeted Batch row worklist is now ready for field execution.""",Client source: submitTargetedBatchDecision,"Alert.alert(
          ""Targeted Batch Accepted"",
          result?.message ||
            ""The Targeted Batch row worklist is now ready for field execution."",
          [
            {
              text: ""LATER"",
              style: ""cancel"",
            },
            {
              text: ""VIEW TRANSACTIONS"",
              onPress: () => {
                setPreparingBgoDetail(false);
                setSelectedBucket(acceptedBucket);
                setSelectedGroup(null);
                setStateFilter(""ALL"");
              },
            },
          ],
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2637
FRM-028-E035,LOCAL_MESSAGE,"result?.message ||
            ""The Targeted Batch was rejected before execution started.""",Client source: submitTargetedBatchDecision,"Alert.alert(
          ""Targeted Batch Rejected"",
          result?.message ||
            ""The Targeted Batch was rejected before execution started."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2658
FRM-028-E036,LOCAL_MESSAGE,"getActionErrorMessage(
          err,
          ""Could not update the Targeted Batch."",
        )",Client source: submitTargetedBatchDecision,"Alert.alert(
        ""Targeted Batch Action Failed"",
        getActionErrorMessage(
          err,
          ""Could not update the Targeted Batch."",
        ),
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2669
FRM-028-E037,LOCAL_MESSAGE,"`Accept ${item?.id || ""this work item""}?`",Client source: handleAccept,"Alert.alert(""Accept Work"", `Accept ${item?.id || ""this work item""}?`, [
      { text: ""CANCEL"", style: ""cancel"" },
      {
        text: ""ACCEPT"",
        onPress: () => submitDecision({ item, action: ""ACCEPT"" }),
      },
    ])",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2686
FRM-028-E038,LOCAL_MESSAGE,Only FWR and SPV(SUBC) users may accept BGO buckets from My Workorders.,Client source: handleAcceptBgoBucket,"Alert.alert(
        ""WMS Access Blocked"",
        ""Only FWR and SPV(SUBC) users may accept BGO buckets from My Workorders."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2697
FRM-028-E039,LOCAL_MESSAGE,"isBmdBucket
        ? `Accept ${bucket?.title || ""this MD-BGO bucket""}? The ERF worklist will be released for field discovery.`
        : `Accept ${bucket?.title || ""this BGO bucket""}? All child TRNs will become executable.`",Client source: handleAcceptBgoBucket,"Alert.alert(
      isBmdBucket ? ""Accept MD-BGO Bucket"" : ""Accept BGO Bucket"",
      isBmdBucket
        ? `Accept ${bucket?.title || ""this MD-BGO bucket""}? The ERF worklist will be released for field discovery.`
        : `Accept ${bucket?.title || ""this BGO bucket""}? All child TRNs will become executable.`,
      [
        { text: ""CANCEL"", style: ""cancel"" },
        {
          text: ""ACCEPT"",
          onPress: () =>
            submitBgoDecision({ bucket, action: ""ACCEPT"" }),
        },
      ],
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2706
FRM-028-E040,LOCAL_MESSAGE,Only FWR and SPV(SUBC) users may accept Targeted Batches from My Workorders.,Client source: handleAcceptTargetedBatch,"Alert.alert(
        ""WMS Access Blocked"",
        ""Only FWR and SPV(SUBC) users may accept Targeted Batches from My Workorders."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2724
FRM-028-E041,LOCAL_MESSAGE,"`Accept ${bucket?.id || ""this Targeted Batch""}? Its rows will be opened for premise and meter discovery work.`",Client source: handleAcceptTargetedBatch,"Alert.alert(
      ""Accept Targeted Batch"",
      `Accept ${bucket?.id || ""this Targeted Batch""}? Its rows will be opened for premise and meter discovery work.`,
      [
        { text: ""CANCEL"", style: ""cancel"" },
        {
          text: ""ACCEPT"",
          onPress: () =>
            submitTargetedBatchDecision({
              bucket,
              action: ""ACCEPT"",
            }),
        },
      ],
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2731
FRM-028-E042,LOCAL_MESSAGE,This is online-only and will only work if no child TRN has started execution. Reverse this BGO bucket acceptance?,Client source: handleReverseBgoBucket,"Alert.alert(
      ""Reverse BGO Acceptance"",
      ""This is online-only and will only work if no child TRN has started execution. Reverse this BGO bucket acceptance?"",
      [
        { text: ""CANCEL"", style: ""cancel"" },
        {
          text: ""REVERSE"",
          style: ""destructive"",
          onPress: async () => {
            try {
              const result = await reverseBgoBatchAcceptance({
                batchId: bucket.id,
                reason: ""Manager reversed BGO acceptance before execution started"",
              }).unwrap();

              if (result?.success === false) {
                throw {
                  data: result,
                  message: result?.message || ""Reverse acceptance failed."",
                };
              }

              Alert.alert(
                ""BGO Acceptance Reversed"",
                result?.message || ""BGO bucket acceptance was reversed."",
              );

              safeRefetch(refetchBgo, ""BGO buckets"");
              safeRefetch(refetch, ""individual work"");
              safeRefetch(refetchBgoDetail, ""BGO detail TRNs"");
              backToBuckets();
            } catch (err) {
              console.log(""BGO reverse acceptance ERROR"", err);

              Alert.alert(
                ""Reverse Failed"",
                getActionErrorMessage(err, ""Could not reverse BGO acceptance.""),
              );
            }
          },
        },
      ],
    )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2749
FRM-028-E043,LOCAL_MESSAGE,"result?.message || ""BGO bucket acceptance was reversed.""",Client source: handleReverseBgoBucket,"Alert.alert(
                ""BGO Acceptance Reversed"",
                result?.message || ""BGO bucket acceptance was reversed."",
              )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2771
FRM-028-E044,LOCAL_MESSAGE,"getActionErrorMessage(err, ""Could not reverse BGO acceptance."")",Client source: handleReverseBgoBucket,"Alert.alert(
                ""Reverse Failed"",
                getActionErrorMessage(err, ""Could not reverse BGO acceptance.""),
              )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2783
FRM-028-E045,LOCAL_MESSAGE,Only FWR and SPV(SUBC) users may reject Targeted Batches from My Workorders.,Client source: handleReject,"Alert.alert(
          ""WMS Access Blocked"",
          ""Only FWR and SPV(SUBC) users may reject Targeted Batches from My Workorders."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2797
FRM-028-E046,LOCAL_MESSAGE,Only FWR and SPV(SUBC) users may reject BGO buckets from My Workorders.,Client source: handleReject,"Alert.alert(
          ""WMS Access Blocked"",
          ""Only FWR and SPV(SUBC) users may reject BGO buckets from My Workorders."",
        )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2823
FRM-028-E047,error?.code,error?.message,Client source: handleReject,"{
          rejectedInstructionTrnId,
          code: error?.code,
          message: error?.message,
          stack: error?.stack,
          raw: error,
        }",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2875
FRM-028-E048,LOCAL_MESSAGE,Only ACCEPTED or IN_PROGRESS work items can be opened for execution.,Client source: handleExecute,"Alert.alert(
        ""TRN Not Executable"",
        ""Only ACCEPTED or IN_PROGRESS work items can be opened for execution."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2892
FRM-028-E049,LOCAL_MESSAGE,"This work type can be issued and accepted, but execution is not enabled on this screen yet.",Client source: handleExecute,"Alert.alert(
        ""Execution Route"",
        ""This work type can be issued and accepted, but execution is not enabled on this screen yet."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2902
FRM-028-E050,LOCAL_MESSAGE,This WMS item does not have a lifecycle instruction TRN id.,Client source: handleExecute,"Alert.alert(
        ""Work Item Not Ready"",
        ""This WMS item does not have a lifecycle instruction TRN id."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2918
FRM-028-E051,LOCAL_MESSAGE,This ERF work item is missing its batch or ERF reference.,Client source: handleOpenBmdErf,"Alert.alert(
        ""MD-BGO ERF Not Ready"",
        ""This ERF work item is missing its batch or ERF reference."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,2995
FRM-028-E052,LOCAL_MESSAGE,TARGETED_BATCH_COMPLETED_MESSAGE,Client source: prepareTargetedBatchAction,"Alert.alert(TARGETED_BATCH_COMPLETED_TITLE, TARGETED_BATCH_COMPLETED_MESSAGE)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3046
FRM-028-E053,LOCAL_MESSAGE,TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,Client source: prepareTargetedBatchAction,"Alert.alert(
        TARGETED_BATCH_NOT_IN_WORK_ORDERS_TITLE,
        TARGETED_BATCH_NOT_IN_WORK_ORDERS_MESSAGE,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3065
FRM-028-E054,LOCAL_MESSAGE,TARGETED_BATCH_SALES_NOT_READABLE_MESSAGE,Client source: prepareTargetedBatchAction,"Alert.alert(
        TARGETED_BATCH_SALES_NOT_READABLE_TITLE,
        TARGETED_BATCH_SALES_NOT_READABLE_MESSAGE,
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3081
FRM-028-E055,LOCAL_MESSAGE,blocked.message,Client source: prepareTargetedBatchAction,"Alert.alert(blocked.title, blocked.message)",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3097
FRM-028-E056,LOCAL_MESSAGE,A meter is already linked. No Access cannot be recorded.,Client source: prepareTargetedBatchAction,"Alert.alert(
        ""Discovery Complete"",
        ""A meter is already linked. No Access cannot be recorded."",
      )",Inspect trigger/commit ordering; this extracted entry alone does not establish rollback.,Use the situation table and module-specific guidance; preserve original attempt identity.,FS-010,ireps-mobile/app/(tabs)/admin/operations/my-workorders.js,3105
